study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.19,0.336642,3.7053915219788314,3.5855715163704303,0.3540886026999215,0.012405643876881199
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.1,0.38214800000000004,1.090664459591362,0.9674652637711615,0.3877592060010647,0.009486832980505138
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.096,0.418238,1.149092356797187,0.8494823366472084,0.38744053480343427,0.009315793041926168
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.091,0.44342000000000004,1.1967607447850008,0.7309623269188033,0.3849064026982523,0.009094998625618368
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.096,0.418964,1.1428265988282262,0.8568936808856332,0.3830542961047031,0.009315793041926168
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_180_60_rho0p5,200,180,60,3.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.069,0.43833405474953796,47.66591445408553,-204.99858997365607,0.00372541460103821,0.008014923580421713
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.15,0.5822377763786059,0.022531616341772275,-0.5823235232382483,0.0030239882980240508,0.011291589790636216
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.324,0.25758,3.958771122030594,3.901022172011678,0.41585393239813856,0.014799459449588015
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.112,0.364452,1.1157643754553297,0.9853889985396862,0.43910344609990715,0.00997276290703835
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.105,0.40287799999999996,1.2046054864653528,0.87801023229547,0.4383320097984979,0.009694070352540258
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.101,0.43153800000000003,1.2783662104609708,0.7469073555864683,0.435967330999556,0.009528850927577786
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.111,0.402154,1.2099616224837413,0.87431864104843,0.43691053380118683,0.00993373041711924
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_300_60_rho0p5,200,300,60,5.0,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.077,0.43286214782546123,50.710623177546445,-191.2413362908742,0.00705038589972537,0.00843036179532053
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.128,0.5937593916336547,-0.07007671334947743,-0.6468806625892385,0.0007321873995242641,0.010564847372300274
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.074,0.439342,3.4776776790460975,3.432100270215862,0.3066299462998286,0.00827792244467173
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.06,0.427452,1.0472466255449664,0.8989033703801363,0.34076280719961505,0.007509993342207435
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.05,0.46051,1.0474651350815118,0.75267220664199,0.3396586334002204,0.006892024376045111
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.052,0.475568,1.0445754998381467,0.628208365157479,0.3364452403000323,0.007021111023192838
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.052,0.45121,1.0482666103576177,0.8106155357228508,0.3363028613984352,0.007021111023192838
study_size_unbalanced_ratio,size_unbalanced_laplace_equicorrelation_200_90_60_rho0p5,200,90,60,1.5,equicorrelation,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.048,0.45880332604887564,12.016139022309364,-271.0361319213513,0.0018788791021797807,0.006759881655768835
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.067,0.5023256478593492,0.0015762200106868036,-0.003967587550415531,0.0005828441990306601,0.007906389820898032
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.048,0.43653800000000004,3.7951635746803345,3.7572567734843085,0.0773402778004529,0.006759881655768835
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.054,0.409928,1.0431016294356343,0.9693873765028007,0.08386194969783536,0.007147307185227175
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.052,0.447492,1.0421460231034607,0.8518927875255775,0.08361969079938718,0.007021111023192838
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.05,0.47134,1.03785261827057,0.7044585591232748,0.08334311320038978,0.006892024376045111
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.355862,1.0454913058055033,1.0446258534549262,0.08333439260278828,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_120_60_rho0p5,100,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.002,0.4084750599572262,3.903891865494049,3.7247423925840906,0.001496213399572298,0.0014127986409959489
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.069,0.5080744842137862,-0.020874824353997814,-0.022461140907877104,0.0007629972993163391,0.008014923580421713
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.061,0.395818,3.8334573189286765,3.787957965346946,0.08235606420249678,0.0075682891065286355
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.091,0.39378199999999997,1.0734904269108112,0.9742796965414897,0.08839388260035776,0.009094998625618368
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.088,0.435536,1.1060801701910827,0.8389731464637428,0.08806102560029831,0.008958571314668427
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.082,0.46487,1.1300941909409912,0.6781993160537017,0.08783576299902052,0.008676174272108648
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.34917200000000004,1.049656198491392,1.0493637498216382,0.0877634051006753,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_180_60_rho0p5,100,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.002,0.4112250116560226,3.292124377047616,3.1462367948243752,0.0023182644990738482,0.0014127986409959489
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.074,0.48500514270795153,0.07327941844961336,0.02275933875939603,0.002288152799475938,0.00827792244467173
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.197,0.274688,4.035268953724018,3.947186448158441,0.09865119570144452,0.012577400367325514
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.094,0.37711399999999995,1.09269613635917,0.9890262469814328,0.10372138460166752,0.009228434320078352
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.093,0.425648,1.1302624868543922,0.8501341067630626,0.10361676350329072,0.009184280047995052
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.084,0.46294,1.149016538289786,0.6835878821783921,0.10360318449884653,0.008771772910877254
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.333752,1.0611602501033879,1.0616705092983352,0.10352356540213804,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_300_60_rho0p5,100,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.4007526481915792,3.6521697880933166,3.285723703188907,0.005619006397784687,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.054,0.5068884799992879,-0.022572919030324778,-0.040942882700237576,0.0004961340012960136,0.007147307185227175
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.045,0.466886,3.757359882976035,3.71520031822458,0.07561538870097138,0.0065555320150236475
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.063,0.39711599999999997,1.0632505481336922,0.9708338926112983,0.08074229530140292,0.007683163410991596
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.063,0.434108,1.087969057736467,0.8512938934465843,0.08071791500190739,0.007683163410991596
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.062,0.455944,1.1129575652323092,0.70999270094082,0.07987254810065497,0.007626008130076967
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.36017,1.0437131235528492,1.0446467286491696,0.07995302140130661,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_100_90_60_rho0p5,100,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.4077707714206236,4.253928457179168,3.9945010150111244,0.0010938163999235258,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.064,0.5216902291263671,-0.0703138730911451,-0.09573307798588437,0.0008968255976215005,0.007739767438366608
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.045,0.43812599999999996,4.102564988191612,4.059468069378129,0.33316904010099824,0.0065555320150236475
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.069,0.39731,1.0634286699861657,0.9581541245995713,0.3666370237007504,0.008014923580421713
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.073,0.43548000000000003,1.0868909252726524,0.8360082685552013,0.36652640929841435,0.008226238508577295
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.069,0.457552,1.1065289954047828,0.6879119970214703,0.3652756142998114,0.008014923580421713
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.355498,1.042643798443188,1.0422513261807844,0.36295930700004103,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_120_60_rho0p5,200,120,60,2.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.001,0.38197503883243206,13.476686579390915,12.80780907433649,0.002614361000014469,0.0009994998749374609
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.05,0.5043915595255836,-0.022199089955347806,-0.020039813472060547,0.0012071241989033297,0.006892024376045111
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.052,0.396346,4.132102585489036,4.087859998657503,0.3677320283987792,0.007021111023192838
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.062,0.38194,1.0724735942029964,0.9826721784961292,0.40153961920074654,0.007626008130076967
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.066,0.422622,1.1037773076208959,0.8660353287785817,0.4015388698003953,0.007851369307324678
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.064,0.451478,1.1256107850987804,0.7197757012151572,0.39863225110201167,0.007739767438366608
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.35025799999999996,1.0465691323021982,1.0471333840717199,0.39635424079967196,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_180_60_rho0p5,200,180,60,3.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.3801832642031217,12.645475140728474,12.522640268897305,0.0038016823009820655,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.057,0.5030316894187925,0.00011844080112632683,-0.027520580215050952,0.00336745350190904,0.007331507348424334
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.201,0.2704,4.324673994587888,4.248559108517025,0.4427530518992571,0.012672766075328622
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.106,0.3654,1.0981269873784099,0.9922781349450436,0.4705302450001473,0.009734680272099337
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.106,0.406126,1.1522888784012422,0.882978665310447,0.46849509860016403,0.009734680272099337
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.088,0.44106,1.1913828522530965,0.7271295666858064,0.4643818865993526,0.008958571314668427
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.344812,1.0532584199041855,1.053091368538644,0.46573140430205967,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_300_60_rho0p5,200,300,60,5.0,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.3804384107414411,12.104910469134802,11.90165095834891,0.00800622130080592,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Li-Chen,0.05,0,1000,0.056,0.5110559409904826,-0.041040720614112326,-0.04800770823116154,0.0007809011019999162,0.007270763371201128
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Max-bootstrap,0.05,500,1000,0.043,0.45424200000000003,4.08068816501006,4.044234118195764,0.3217961421991931,0.006414904519944158
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.3),0.05,500,1000,0.051,0.41225799999999996,1.0477423033613675,0.9357834321497035,0.3551084429989569,0.00695693898205238
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.5),0.05,500,1000,0.047,0.446892,1.05190244570494,0.8032557632171466,0.3551098430994898,0.006692607862410586
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-C(0.7),0.05,500,1000,0.05,0.464864,1.0550054970645824,0.6662935361864798,0.3532366597973742,0.006892024376045111
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Ours-I,0.05,500,1000,0.0,0.353636,1.0432140039597093,1.0425357240801705,0.3526002521974733,0.0
study_size_unbalanced_ratio,size_unbalanced_laplace_toeplitz_200_90_60_rho0p5,200,90,60,1.5,toeplitz,0.5,0.5,unbalanced_ratio_null_size,null,laplace,Wang-NR,0.05,0,1000,0.0,0.3725981186738354,16.15577508816411,15.678537483850505,0.001998604400199838,0.0
