study,scenario_id,p,n1,n2,n1_over_n2,family,rho0,rho_alt,design,alternative,innovation,method,alpha,B,R,rejection_rate,mean_p_value,mean_statistic,median_statistic,mean_elapsed_sec,MCSE
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p5,100,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.049,0.47647,0.9980343268290033,0.8033360890508691,0.09217668819660321,0.006826346021115542
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p5,100,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.046,0.49310000000000004,0.9761214914418338,0.6510893537776598,0.09180785699828993,0.006624499981130651
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p5,100,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.407884,1.0216511041039362,1.021256858917843,0.09204527030081953,0.0
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p5,100,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.001,0.4427921376643433,1.2225335922857745,0.9102389276243059,0.0028477354982169344,0.0009994998749374609
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p9,100,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.101,0.5326064126568139,-0.04993257364424203,-0.19496092783493857,0.00099227009981405,0.009528850927577786
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p9,100,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.052,0.466652,3.449593329013386,3.404003272362332,0.09129723700217438,0.007021111023192838
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p9,100,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.052,0.441198,1.029042709787894,0.9413036109089394,0.0966452061998425,0.007021111023192838
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p9,100,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.058,0.468276,1.031042201396042,0.8044265100347874,0.09648903999943287,0.007391616873188166
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p9,100,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.056,0.483948,1.0303888578684333,0.643348478926366,0.09677647689986042,0.007270763371201128
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p9,100,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.031,0.460798,1.0190840894265072,1.001131188676671,0.09653940110153053,0.0054807846153630225
study_size_target,size_target_chisq1_toeplitz_100_120_150_rho0p9,100,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.024,0.4759721273995231,0.6552995494026722,-3.4158642626640585,0.0029805087979184464,0.004839834707921336
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p1,100,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.098,0.5054109985300886,-0.024423064189730743,-0.003344921264816887,0.0006310437010833993,0.009401914698613257
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p1,100,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.001,0.714672,3.499714473345073,3.4727512970445096,0.07706545299862046,0.0009994998749374609
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p1,100,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.06,0.415362,1.054348212602909,0.9583256104725912,0.08341387749696151,0.007509993342207435
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p1,100,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.061,0.44426800000000005,1.0768297187545401,0.8409663248366506,0.0834023270981852,0.0075682891065286355
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p1,100,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.063,0.46305399999999997,1.0979536318331637,0.7037539985690411,0.08297048250143416,0.007683163410991596
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p1,100,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.40383199999999997,1.0241913161700344,1.023323459629917,0.08333058469754179,0.0
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p1,100,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.41223583074361325,3.1539362222629417,3.192481385821388,0.0014663851995719596,0.0
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p5,100,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.078,0.5138364596922698,-0.05429381014969492,-0.05690592459392347,0.0006388019019505009,0.008480330182251162
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p5,100,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.011,0.59397,3.61864505152642,3.5788837487425456,0.07798760449863039,0.003298332912245215
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p5,100,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.053,0.42186399999999996,1.0416373265945449,0.954573469346439,0.08350628810096532,0.00708456067798138
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p5,100,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.058,0.451494,1.0483761904938032,0.8239055032495471,0.08351934150035958,0.007391616873188166
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p5,100,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.055,0.467402,1.0529526305857448,0.6899224159100581,0.08339059919887222,0.00720936890441875
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p5,100,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.391786,1.0302691490539222,1.0288750506088886,0.08313881660357583,0.0
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p5,100,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.42380479418944045,2.936435572065715,2.736856985273441,0.0015111581993987784,0.0
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p9,100,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.091,0.5413329631069455,-0.0902731560027482,-0.2128460709922732,0.0006535276011563838,0.009094998625618368
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p9,100,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.043,0.444418,3.4465696636177774,3.430032016138836,0.07682103300199378,0.006414904519944158
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p9,100,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.05,0.42027800000000004,1.0389335319930428,0.9511371340754717,0.08315507950028404,0.006892024376045111
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p9,100,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.055,0.455232,1.0374904667939366,0.8170154121502645,0.0832168432007311,0.00720936890441875
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p9,100,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.058,0.475114,1.0338905049646205,0.6706294987683896,0.08276086760160979,0.007391616873188166
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p9,100,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.027,0.43893,1.031112048759607,1.0078767699953493,0.08261156019824557,0.00512552436341883
study_size_target,size_target_chisq1_toeplitz_100_80_100_rho0p9,100,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.022,0.47227725937237686,0.7742876191025873,-4.553117971027746,0.0015332517016213387,0.0046385342512479085
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p1,200,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.1,0.5026029823627522,-0.0001724721978489425,-0.061511781754524014,0.0010893157998798416,0.009486832980505138
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p1,200,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.003,0.760478,3.810873186947336,3.7828194051338095,0.34362821460107806,0.001729450779872038
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p1,200,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.07,0.44917,1.0287665039605005,0.9316769142389493,0.36835393130092414,0.008068457101577725
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p1,200,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.075,0.47144600000000003,1.0380111384728496,0.8009001309356443,0.3687028183982475,0.008329165624478841
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p1,200,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.07,0.483648,1.046224791637136,0.6600522402716431,0.36520502259943166,0.008068457101577725
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p1,200,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.415786,1.0168437280307696,1.0167022332845348,0.36383126270084176,0.0
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p1,200,120,150,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.4167362922538559,5.18400126066473,4.746814389358008,0.003209323401330039,0.0
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p5,200,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.054,0.5174824204326366,-0.07499108405866141,-0.06888647193457811,0.0011279805003432558,0.007147307185227175
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p5,200,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.012,0.6344740000000001,3.9426969508881182,3.9090338472931228,0.34051238420035224,0.003443254274665175
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p5,200,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.066,0.438318,1.0323172964790852,0.9317818925929147,0.36589983700064477,0.007851369307324678
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p5,200,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.068,0.46332799999999996,1.043101987500931,0.8061715919951489,0.3664457492005313,0.007960904471226871
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p5,200,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.066,0.477348,1.0535776498257476,0.6636744261871338,0.3654693846028531,0.007851369307324678
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p5,200,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.40639,1.0195629302546683,1.0194012683528835,0.3640558824994368,0.0
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p5,200,120,150,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.42967917753473306,4.491012112103328,4.398456921650762,0.00329751190089155,0.0
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p9,200,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.079,0.5298398574866896,-0.06587008722784804,-0.16027431874256126,0.0011522830988978966,0.008529888627643388
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p9,200,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.042,0.476642,3.8473248546948806,3.8183844408741843,0.3406610740990145,0.0063431853196954605
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p9,200,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.061,0.449138,1.017884060967063,0.9329160266001092,0.36637466120172757,0.0075682891065286355
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p9,200,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.061,0.478656,1.008339591304609,0.796083455113131,0.36631231659755575,0.0075682891065286355
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p9,200,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.061,0.49291399999999996,0.9971725670225928,0.643959170350547,0.36436825929873157,0.0075682891065286355
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p9,200,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.02,0.438154,1.0213756891184196,1.0120711408012382,0.3635495537993265,0.004427188724235731
study_size_target,size_target_chisq1_toeplitz_200_120_150_rho0p9,200,120,150,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.027,0.47826247448385084,2.4493533845188296,-3.005845235112645,0.003640293998643756,0.00512552436341883
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p1,200,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.077,0.49902927121729496,-0.023141066720518945,0.04231689255608871,0.0007287549986504018,0.00843036179532053
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p1,200,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.003,0.7576799999999999,3.761445922719997,3.7351286896117,0.30868726890033577,0.001729450779872038
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p1,200,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.044,0.447458,1.0125592016346654,0.9245690043736419,0.3312759632000234,0.006485676526007136
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p1,200,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.048,0.47683800000000004,0.9915562973115644,0.7899042435030259,0.3313497841986828,0.006759881655768835
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p1,200,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.048,0.49374599999999996,0.9682233836100932,0.6401458243282245,0.332056930499617,0.006759881655768835
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p1,200,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.406566,1.0226361567091042,1.0227732514905528,0.3305279273011256,0.0
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p1,200,80,100,0.8,toeplitz,0.1,0.1,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.3984223765064137,11.44225735515576,11.7955558822797,0.002024711101083085,0.0
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p5,200,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.073,0.5242953555329667,-0.07629518595934592,-0.08251235882449812,0.000718568999436684,0.008226238508577295
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p5,200,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.01,0.63299,3.899217732458402,3.8533316497600127,0.30774224249995313,0.003146426544510455
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p5,200,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.054,0.424028,1.0398381372294725,0.9379588978202422,0.33148352440062445,0.007147307185227175
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p5,200,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.063,0.452396,1.0519593529559517,0.8185485469382962,0.3327124809012748,0.007683163410991596
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p5,200,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.056,0.46922800000000003,1.0645239380891158,0.6814486537597004,0.33226014890125954,0.007270763371201128
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p5,200,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.0,0.38613200000000003,1.0292546174761512,1.028665654721976,0.3305830387022579,0.0
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p5,200,80,100,0.8,toeplitz,0.5,0.5,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.0,0.40968142963183424,10.598657867433436,10.38388787796876,0.001960523599409498,0.0
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p9,200,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Li-Chen,0.05,0,1000,0.061,0.5171258354080426,-0.053430566692992315,-0.048851334607541444,0.0007810095989843831,0.0075682891065286355
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p9,200,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Max-bootstrap,0.05,500,1000,0.047,0.429318,3.8705089972825957,3.8325635549416095,0.3133440279995557,0.006692607862410586
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p9,200,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.3),0.05,500,1000,0.056,0.430662,1.0323195058717436,0.9338808533707152,0.34331109559920153,0.007270763371201128
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p9,200,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.5),0.05,500,1000,0.057,0.46251600000000004,1.0316419575310407,0.7945449611317535,0.34457718709949403,0.007331507348424334
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p9,200,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-C(0.7),0.05,500,1000,0.056,0.478514,1.0320033052116642,0.6373422384655045,0.3449472601026064,0.007270763371201128
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p9,200,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Ours-I,0.05,500,1000,0.011,0.406842,1.0336297804655001,1.029701297081091,0.33832018250087276,0.003298332912245215
study_size_target,size_target_chisq1_toeplitz_200_80_100_rho0p9,200,80,100,0.8,toeplitz,0.9,0.9,target_rho_grid_null_size,null,chisq1,Wang-NR,0.05,0,1000,0.013,0.4554419332004714,8.504352395754852,7.664781006114964,0.0021188682027859615,0.003582038525755969
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p1,100,120,150,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.076,0.5298841571261372,-0.02993596647198807,-0.1481409954438345,0.0010169934000587091,0.008379976133617566
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p1,100,120,150,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.054,0.440536,3.8513819800930422,3.8055973153406795,0.08490328930085525,0.007147307185227175
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p1,100,120,150,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.058,0.447502,1.024464658961399,0.9424254819019114,0.08938720169872977,0.007391616873188166
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p1,100,120,150,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.062,0.46856400000000004,1.02652742706951,0.8155063394652804,0.08928741369827185,0.007626008130076967
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p1,100,120,150,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.057,0.479298,1.028705413791904,0.6810557106780937,0.08900143400207162,0.007331507348424334
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p1,100,120,150,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Ours-I,0.05,500,1000,0.011,0.405902,1.0226771811631852,1.0182643206588389,0.08874101419863291,0.003298332912245215
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p1,100,120,150,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.03,0.4413825146294163,1.069070809499364,0.3185035208722624,0.0027094017006456853,0.005394441583704471
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p5,100,120,150,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.108,0.5802366044680207,-0.018829191119534402,-0.548604657318036,0.0009544413988478482,0.009815090422405696
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p5,100,120,150,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.063,0.469522,3.325600755594761,3.239013428801817,0.08771096260065679,0.007683163410991596
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p5,100,120,150,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.06,0.45887,1.023311202278653,0.936672110973073,0.0935691817997722,0.007509993342207435
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p5,100,120,150,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.066,0.483584,1.0251915491244752,0.7985105290315017,0.093433441201807,0.007851369307324678
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p5,100,120,150,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.07,0.49537,1.0268868288735997,0.633556801555359,0.09309965040022507,0.008068457101577725
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p5,100,120,150,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,gaussian,Ours-I,0.05,500,1000,0.073,0.482596,1.0220600766886876,0.7961969886900747,0.09310893679689616,0.008226238508577295
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p5,100,120,150,0.8,equicorrelation,0.5,0.5,target_rho_grid_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.061,0.4873871724765332,0.4016502713580738,-38.31094991754339,0.002859080698923208,0.0075682891065286355
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p9,100,120,150,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.11,0.5663974312433703,0.0025521639933308365,-0.5381452804571923,0.0009190290990518406,0.009894442884771228
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p9,100,120,150,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.05,0.476572,1.9173393878110485,1.7933992367739622,0.086450888600084,0.006892024376045111
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p9,100,120,150,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.051,0.446188,1.025767109002554,0.944178191649108,0.09231907650001812,0.00695693898205238
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p9,100,120,150,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.054,0.46757,1.0306373642083322,0.8085895571823024,0.09238852390064858,0.007147307185227175
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p9,100,120,150,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,gaussian,Ours-C(0.7),0.05,500,1000,0.053,0.48027,1.0363349884221373,0.6685599308285208,0.09178397329978179,0.00708456067798138
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p9,100,120,150,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,gaussian,Ours-I,0.05,500,1000,0.049,0.4869,1.0422225664246583,0.5305671853647709,0.09161636810074561,0.006826346021115542
study_size_target,size_target_gaussian_equicorrelation_100_120_150_rho0p9,100,120,150,0.8,equicorrelation,0.9,0.9,target_rho_grid_null_size,null,gaussian,Wang-NR,0.05,0,1000,0.046,0.48268476420759904,6.6846015120025255,-118.66453772665136,0.0027801569991279394,0.006624499981130651
study_size_target,size_target_gaussian_equicorrelation_100_80_100_rho0p1,100,80,100,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Li-Chen,0.05,0,1000,0.097,0.5145702569441951,0.043613735520958916,-0.15591898295727083,0.0006243845999706536,0.00935900635751467
study_size_target,size_target_gaussian_equicorrelation_100_80_100_rho0p1,100,80,100,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Max-bootstrap,0.05,500,1000,0.062,0.390096,3.883505816958834,3.8431330132642234,0.0760768456994556,0.007626008130076967
study_size_target,size_target_gaussian_equicorrelation_100_80_100_rho0p1,100,80,100,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Ours-C(0.3),0.05,500,1000,0.046,0.41972000000000004,1.0370552183657207,0.964671930225767,0.08089889319706708,0.006624499981130651
study_size_target,size_target_gaussian_equicorrelation_100_80_100_rho0p1,100,80,100,0.8,equicorrelation,0.1,0.1,target_rho_grid_null_size,null,gaussian,Ours-C(0.5),0.05,500,1000,0.05,0.450492,1.0339519104478323,0.8433448887369879,0.08075115409912542,0.006892024376045111
